"age","income","gender","web_visits","purchased"
22,7767.10779755376,1,6,1
40,5379.91164973937,0,27,0
70,2589.02245713398,0,27,0
69,7409.97825749218,0,7,1
62,9613.84408641607,0,30,0
48,8218.94291508943,1,33,1
43,4668.09074371122,1,2,0
38,7429.79077575728,0,24,1
30,5938.84760374203,1,0,0
43,3366.49391567335,0,20,1
68,8466.95970417932,0,40,0
23,1006.38890662231,0,30,1
57,3277.08038268611,0,14,0
30,7276.66531968862,0,33,0
50,7039.60432554595,1,33,1
65,3041.47273511626,0,23,0
24,8933.38803574443,1,17,1
50,4289.52782857232,0,49,0
18,6287.8012531437,1,41,1
66,9077.68916036002,1,49,0
35,9693.97434103303,1,13,0
49,9957.35247852281,1,35,1
41,4062.18515452929,1,42,0
60,4855.47161311843,1,39,0
30,8207.7137590386,1,39,0
22,1468.5758149717,1,12,1
65,7889.20099847019,0,0,0
48,7768.39914498851,1,36,0
56,6295.70001713,0,8,0
23,2739.20615646057,0,25,1
20,9129.55285888165,0,17,1
51,7012.35073711723,1,47,1
69,4992.76666529477,1,39,1
45,2493.93434636295,0,19,1
68,4917.53556812182,0,25,1
34,3973.12983265147,1,8,1
47,5972.52380871214,1,46,1
29,3914.38206657767,0,4,1
39,7775.80903866328,1,40,0
26,8205.86627023295,0,5,0
70,2685.86541991681,0,48,0
36,4847.74475777522,1,18,1
61,1949.81729332358,0,28,0
38,4036.04088793509,0,0,1
52,2422.67662961967,1,46,1
33,6707.95095362701,1,23,0
66,3747.46721680276,1,34,0
56,8361.71238939278,0,38,0
35,8256.82001048699,0,17,0
41,5146.81961666793,1,42,0
27,6857.66052431427,0,33,0
44,9435.57468103245,0,35,0
37,5763.50428303704,1,47,0
56,8780.04538360983,0,39,0
42,8112.82460321672,1,48,0
37,7349.09338690341,0,32,0
56,8736.83288833126,1,33,1
62,5055.61290122569,1,32,0
32,1523.49242055789,1,31,0
39,8485.66150711849,1,15,1
26,5064.93760296144,0,8,0
37,4180.73919531889,1,39,0
27,4748.69427201338,1,29,0
65,3889.95632482693,0,43,0
50,9122.92096717283,1,19,0
28,3374.66716184281,0,35,1
24,4120.57715491392,1,39,0
55,2818.90684273094,1,34,1
26,6003.67485010065,0,38,0
28,9512.3736760579,1,21,0
18,8853.58226345852,1,31,0
69,5052.394277649,1,25,0
54,9321.81298080832,1,30,0
50,9783.37711375207,0,36,0
67,8034.47743295692,1,21,0
43,2300.35619321279,1,42,0
37,5315.89655112475,0,20,0
41,7389.98584682122,0,50,0
52,6722.68749610521,1,3,0
67,2094.07126554288,1,3,1
55,1163.74891065061,1,33,0
18,2685.57515670545,0,29,1
23,1752.35217506997,0,8,1
35,7211.74594573677,0,22,1
49,1437.59094690904,1,15,0
31,7866.4877214469,1,45,0
30,8693.27112962492,1,31,1
58,4738.24420128949,0,17,0
70,8078.4047159832,0,37,0
39,4800.29801209457,0,30,1
41,8791.42631287687,0,22,0
46,4239.09404082224,1,11,0
50,7932.73696815595,0,42,0
57,2264.98838816769,0,50,0
25,4812.56880820729,1,18,0
67,5807.71757336333,1,5,1
68,7234.88556197844,1,39,0
26,2352.03381557949,0,45,0
43,7675.28782016598,0,9,0
61,9305.92710967176,1,12,1
30,9067.65770283528,1,22,0
50,6296.49323225021,1,13,1
36,2985.3762970306,1,6,0
67,2889.53431788832,1,41,0
25,6737.21458739601,1,12,1
35,9787.35164459795,1,26,1
57,1862.39515175112,0,31,0
39,7804.07970189117,1,9,0
25,1294.02865562588,1,26,0
44,6718.86781044304,0,17,0
57,1582.78370695189,0,48,0
70,7672.39393456839,1,8,1
59,1244.11352956668,0,18,0
46,3697.46051845141,1,17,0
22,2715.97708854824,0,20,1
43,6400.41852812283,1,29,0
37,1922.32139245607,1,44,0
68,8767.10388436913,0,27,1
23,9691.15491607226,0,19,0
48,8742.3817878589,0,6,0
29,8015.17465384677,1,47,1
54,4487.02104506083,1,16,0
69,4628.16408020444,0,31,1
19,1602.02639410272,0,50,0
44,4106.04233131744,1,43,1
32,1011.81822363287,0,29,1
24,9365.26012956165,1,0,0
31,7506.99806166813,1,38,0
32,6417.72688366473,1,41,0
32,6538.09855482541,1,14,0
20,2976.22257354669,0,46,0
66,1180.93995936215,1,35,0
64,5048.49289776757,1,30,0
19,9830.69642097689,0,37,1
19,5652.75684511289,1,34,0
56,9017.82309962437,1,11,0
46,5106.43310728483,1,29,1
52,1457.64131844044,1,47,0
64,9882.57428701036,0,41,0
48,2836.51794213802,1,46,1
56,8515.68435900845,1,41,0
41,1255.40369749069,0,15,0
44,7502.3188914638,0,44,1
66,9269.1659159027,1,13,0
51,3725.35275132395,0,45,1
34,6376.39390444383,0,5,0
46,9452.38231215626,1,47,1
55,7554.99038333073,1,4,1
27,8150.67005273886,0,34,0
48,5313.98740713485,1,48,0
52,1427.13972576894,1,37,1
40,5369.14473050274,1,40,1
70,3230.86064285599,0,14,0
62,2041.86500492506,0,18,0
57,9525.87171480991,0,22,1
70,1047.13546275161,1,49,1
59,1278.18629704416,0,28,0
31,8184.69744268805,0,40,0
37,3967.26347692311,1,34,1
42,6848.26368582435,1,17,1
18,5982.61162824929,0,41,0
18,1379.93745296262,1,33,0
42,2156.39688051306,1,31,0
60,5961.26114600338,1,48,0
61,9066.73384318128,0,19,0
63,5923.68246102706,0,36,0
43,3637.36186199822,0,7,1
23,9368.43754351139,0,29,0
44,4098.47712307237,0,31,1
22,9467.74596138857,0,13,0
36,1491.92950921133,0,33,0
24,6865.26874010451,0,22,1
59,5570.2996107284,1,50,0
53,1358.53781923652,0,15,0
44,3509.7658096347,0,32,0
48,2982.58704901673,0,12,0
62,3960.17385786399,0,49,1
23,2997.65786807984,1,33,1
57,4723.16539846361,0,46,0
41,6737.3056630604,0,32,0
50,8832.47572812252,0,19,0
64,2620.05718494765,1,2,1
63,3264.56220098771,1,28,0
21,4412.63128560968,0,2,0
63,3354.22241967171,0,0,0
69,3249.40647115,1,24,1
32,5784.81401037425,1,4,0
47,2086.49427234195,1,18,0
54,6682.27760540321,0,50,0
67,5115.93272467144,0,20,1
20,1303.84602886625,0,2,0
33,1413.18740043789,1,40,0
47,1769.99741396867,0,33,0
57,2972.34803671017,0,13,1
64,5658.15835515969,0,8,0
28,8970.95203353092,1,3,0
68,8280.43709555641,0,6,1
36,5857.06758522429,1,3,0
66,6245.073053753,0,26,1
62,5379.73715318367,1,40,0
69,3429.46840310469,0,40,0
67,5747.58134083822,0,22,0
57,4753.44476802275,0,38,0
30,2726.58321144991,0,31,0
21,8505.4748468101,1,18,0
36,6645.67402703688,0,39,1
21,7995.06474565715,1,9,0
32,4354.6739644371,1,47,0
37,2120.32013619319,0,31,0
20,6315.1961164549,1,37,1
21,8542.10016364232,0,4,0
67,2495.00300339423,1,26,0
55,3283.08156342246,0,42,0
50,4949.7468280606,0,25,1
34,7461.42451837659,1,36,0
38,8680.59020279907,0,42,0
63,5006.65886723436,0,48,0
26,7382.07477610558,1,23,0
35,4898.99906259961,1,14,0
29,8027.26617571898,1,22,0
36,7459.81865259819,1,37,1
70,1951.1145290453,0,47,0
32,9941.46681274287,0,17,0
66,6982.59966424666,1,11,0
55,5384.50253754854,1,35,0
20,8529.95272399858,1,27,0
60,2881.92559499294,1,3,0
34,2910.09714431129,0,48,0
46,8653.49137783051,0,23,0
30,3690.6880098395,0,20,1
45,4410.92453105375,1,10,0
52,8501.93051085807,0,49,0
66,5342.70122158341,0,48,0
59,5117.93224653229,1,15,0
63,2573.05466127582,0,47,0
62,7812.47555254959,1,11,0
32,7015.52283694036,0,20,1
51,5228.01571409218,0,5,0
57,1682.1052802261,1,24,0
50,8194.00991941802,0,33,0
43,2063.19111678749,1,48,0
22,8435.61825738288,1,45,0
27,7117.68000386655,0,9,0
59,8902.62096514925,1,30,0
25,9235.34572450444,1,10,1
30,9076.63048617542,1,25,1
25,8322.76091212407,1,14,0
52,5962.44137454778,1,28,1
24,7976.08549334109,0,46,0
62,9443.05426813662,0,38,0
35,1534.83241051435,0,34,1
31,7387.7266116906,1,37,1
54,7080.37205226719,0,26,0
25,7255.89133216999,0,8,0
35,3116.26646877266,1,12,0
64,8421.06435867026,1,49,0
65,5729.74568186328,1,9,0
19,3163.57435146347,1,47,1
45,9185.69628801197,0,19,0
40,7724.32559984736,0,28,0
35,1555.6846766267,1,26,0
44,7367.50826681964,0,48,0
44,8308.07847902179,0,1,0
69,8766.10601460561,1,18,0
22,1307.20439134166,1,44,0
57,4357.80438524671,1,48,0
49,1755.42947137728,0,2,1
29,1547.21485776827,1,45,0
63,6297.38295869902,0,36,0
26,2700.43340651318,1,21,0
35,9539.64338917285,1,32,1
64,3452.38047582097,1,45,0
47,3585.21403581835,1,9,0
26,9243.02483652718,1,44,0
63,2649.73132242449,0,32,1
66,3471.76801064052,0,44,0
70,5426.9539413508,0,37,1
27,8221.73696383834,0,43,0
63,8566.03138986975,1,7,1
32,8884.23422956839,1,48,0
62,8228.66732045077,1,42,0
22,9724.13998912089,1,37,1
66,5176.46363587119,1,44,0
38,2413.34558068775,1,49,1
40,8581.30528777838,0,32,0
38,4127.30174628086,1,9,1
30,6148.34513678215,0,23,0
59,7017.73145794868,1,20,0
70,5224.26754492335,0,45,0
42,2543.70159469545,0,5,0
60,5655.53167206235,1,35,0
63,6059.92684373632,0,15,1
38,8855.7334956713,0,12,1
59,4247.32748162933,0,37,0
62,2911.78043372929,1,44,0
33,2513.31149181351,1,30,0
35,2386.41520473175,1,8,0
20,7318.89043725096,1,22,0
47,4403.60427135602,0,8,0
52,7115.07457098924,1,25,1
59,5105.88544420898,0,43,0
27,6974.719109945,1,18,0
24,7452.373519307,0,28,0
58,3454.4833842665,1,45,0
67,6891.0640492104,0,12,0
47,4642.02880626544,1,26,0
50,9662.40781918168,1,24,0
68,8286.47424303927,0,46,1
46,4481.40743095428,0,17,1
69,1272.03423785977,1,25,0
24,9745.54354976863,0,9,1
51,2809.39608369954,1,6,1
42,9278.27226486988,1,12,1
43,8143.75819079578,0,14,0
34,8188.59656783752,0,18,1
33,9639.58680746146,0,29,0
34,6592.3438789323,1,41,0
35,9484.72026875243,0,29,0
42,6240.36444630474,0,1,1
61,9459.81711475179,0,30,0
43,1287.04455215484,1,45,0
34,2452.96188327484,1,28,0
40,1587.04462647438,1,27,0
46,8476.19864018634,0,16,0
41,2931.2636773102,0,11,0
60,5436.50367832743,0,22,1
21,5800.41166977026,0,39,0
65,8752.52858037129,1,9,1
25,9064.43317211233,1,4,0
50,5944.58854524419,1,28,0
40,2524.51776107773,1,7,0
43,2798.67665842175,1,43,0
28,6585.53820103407,0,13,1
19,7248.88316635042,1,8,1
28,1135.81207138486,0,17,0
68,5260.94893040136,1,33,0
48,9936.21927616186,0,5,0
25,3985.38673785515,0,20,0
22,4805.88126485236,1,7,1
33,2705.8786994312,0,48,0
54,1262.88129389286,0,35,1
27,8118.60454152338,1,19,0
24,8663.62421656959,0,32,1
59,7990.83263264038,0,10,1
20,9018.93057953566,0,19,0
29,4090.83009697497,1,27,0
33,8022.37782883458,1,18,1
20,9047.58386826143,0,24,0
66,8428.26058925129,0,47,1
60,6322.49255897477,1,15,1
62,4734.1978836339,0,43,0
37,8852.69781760871,1,18,0
22,9161.81212197989,0,27,1
32,6276.64745459333,1,11,0
19,4667.50334831886,0,4,0
58,3574.51587333344,1,22,0
50,1259.49121429585,0,45,0
55,2992.1417417936,1,6,0
57,9741.37217411771,1,1,0
19,3599.37039553188,0,42,1
58,8950.06583747454,0,18,0
53,7837.1812121477,1,2,1
60,7917.74569335394,0,40,0
63,1431.25217873603,0,31,0
34,1916.59518214874,1,8,1
35,9544.27748569287,0,9,0
51,8401.74185903743,0,34,1
51,3238.52324462496,0,21,0
55,5013.91502842307,0,41,1
42,4120.59626774862,0,4,0
46,8910.32860497944,1,11,0
64,5727.21772710793,0,24,0
54,9776.95474447682,0,34,0
58,8106.8171528168,0,19,0
62,3762.3160998337,1,38,0
26,8502.40515079349,0,49,0
32,7315.81272813492,0,43,1
22,3476.33649362251,0,7,0
25,9226.4215729665,0,5,0
69,3289.41914346069,1,19,0
70,8787.39018761553,0,15,0
41,1788.41087105684,1,49,1
52,5682.19230999239,1,16,0
19,1021.00661466829,1,25,1
68,3561.90979899839,0,39,0
37,5570.94021234661,1,11,0
36,7618.72813943774,1,48,0
27,2142.77273393236,1,10,0
66,7771.3903717231,0,50,1
23,2847.4527655635,1,3,0
28,2833.65208352916,0,26,0
21,1437.55125650205,1,21,1
68,1523.83441058919,1,34,1
63,6171.1860995274,0,12,0
61,7407.44272340089,0,22,1
18,8747.56134301424,0,24,0
20,5423.40968712233,1,50,1
42,8543.68101572618,1,9,1
53,3036.4770537708,0,48,0
18,6761.05838199146,1,21,0
27,5512.68751081079,1,23,1
41,3249.09087154083,0,31,0
47,8586.72060072422,1,37,0
68,4881.72969548032,0,40,0
50,6511.85461692512,1,4,0
27,1555.36653520539,1,47,1
46,4788.06851990521,0,10,0
22,1032.66877355054,0,13,0
44,3154.89133261144,1,43,0
27,8017.65923225321,1,21,1
28,5689.24421048723,1,41,0
37,5563.60029289499,0,49,0
30,4627.11613066494,1,42,0
35,8800.68898014724,1,4,0
60,5624.9519076664,1,12,0
58,8465.50341136754,1,15,0
50,8141.63018483669,1,12,0
35,2662.0788758155,0,4,0
68,8646.56889392063,0,24,1
58,2217.71348407492,1,41,1
34,1716.00184123963,1,17,0
45,8268.95682606846,1,26,1
41,7366.47522239946,0,49,0
22,1110.7884044759,1,31,1
18,4171.61170300096,1,8,1
70,7738.76069346443,0,9,0
57,7567.23749847151,1,13,0
65,1223.70678675361,0,8,0
54,1140.76659549028,1,22,0
22,1428.53368865326,0,36,1
40,9953.47155677155,1,30,1
60,6607.74357034825,0,8,1
31,5350.75873043388,0,9,1
35,3552.43747727945,0,27,1
53,4756.46726763807,0,50,1
62,6011.90473069437,1,20,0
37,6463.49667035975,0,50,0
51,6687.58947518654,0,26,0
56,2673.71275625192,0,7,0
33,2450.36437129602,1,46,1
67,5599.11204036325,1,2,0
20,3681.51456792839,1,16,0
53,7009.30383778177,1,5,0
46,6172.13555751368,1,2,0
32,4321.06248661876,0,4,0
66,6627.63719400391,1,23,1
50,8390.14174090698,0,11,1
48,6069.64171677828,1,4,0
28,3880.4079038091,1,34,0
48,3453.71720078401,1,31,0
60,7474.81223242357,1,46,1
59,2477.15011541732,0,34,1
20,4552.10209963843,0,22,1
64,7393.49475037307,1,25,0
34,1334.40681663342,1,26,0
66,4975.90641886927,0,28,0
46,6603.4504098352,0,29,0
19,4607.27324686013,1,42,0
28,5918.74619061127,0,23,0
53,4876.37167912908,0,49,0
24,7956.66812313721,0,24,0
37,1105.19074951299,1,35,1
32,9521.15078386851,0,26,0
26,6468.50975463167,1,9,1
64,5629.31166659109,1,7,1
22,1002.60026333854,1,2,0
26,9017.12425844744,1,48,0
52,1704.11924878135,0,5,1
35,5638.05548357777,0,4,0
22,3749.59021247923,0,50,0
69,3738.63679170609,1,21,0
68,6625.87344879285,1,49,0
66,3849.72395026125,0,18,0
36,9069.27357451059,1,26,0
46,8508.85296752676,1,1,0
50,1961.11785899848,1,15,0
43,5637.53356132656,0,50,0
67,9527.71708299406,1,37,1
46,8005.76647883281,0,15,1
31,1907.25769801065,1,21,1
30,5901.1504992377,1,0,0
48,3923.82733570412,0,5,1
56,2557.00836679898,1,37,1
28,4797.0447272528,0,7,0
44,5932.82453157008,1,2,1
43,7929.22144080512,1,40,1
67,2626.47945154458,0,24,0
49,8238.21368999779,1,42,0
54,1195.17043186352,1,26,0
63,6507.22264731303,0,16,0
50,2670.12341995724,1,12,0
35,4502.76988465339,1,14,0
26,1631.72052451409,1,20,0
69,8562.26025219075,0,46,0
24,2033.05750852451,0,16,1
56,4869.34330663644,1,46,0
18,3104.73161004484,1,6,0
32,4350.25681671686,0,35,0
33,8075.38075163029,0,27,0
55,9660.36326973699,1,21,0
41,4047.59037098847,1,7,1
61,8703.34796467796,1,9,0
64,3880.71612315252,0,2,0
27,6962.82282983884,1,41,0
52,2184.84072224237,0,27,0
51,8495.3223420307,1,23,0
37,4966.48998768069,0,29,0
68,8427.41824989207,0,39,1
18,8475.09993612766,0,12,0
58,2701.02101145312,1,31,1
62,8037.00207895599,1,13,0
44,8903.35387457162,0,32,1
29,7973.83891488425,0,48,0
48,8435.67240447737,0,49,1
65,7075.71260887198,0,42,0
45,9825.42230328545,1,32,0
51,2052.13948106393,1,9,0
68,8496.19071139023,0,41,1
67,6438.001770759,1,22,1
36,8382.71283707581,1,48,0
39,3442.50933267176,0,19,1
42,1744.04692649841,0,46,0
23,4838.35329837166,0,17,0
40,8441.31905795075,0,7,0
67,8909.60138686933,0,12,0
43,5801.54558829963,1,4,0
23,5787.10428788327,1,43,0
35,4570.84630453028,1,6,0
46,6872.48379224911,1,6,0
56,7915.60402698815,1,35,1
68,7085.45045671053,0,10,0
65,8853.97700499743,1,50,1
45,7325.57401177473,1,9,1
64,7711.91113791429,1,21,0
34,2273.59698200598,0,14,0
41,3593.44163653441,0,2,1
51,6846.25589521602,0,29,0
24,7094.88081443124,0,21,0
60,8191.98298244737,0,1,1
39,5377.69953976385,1,19,0
45,2493.24914044701,0,30,0
20,3704.68796323985,1,15,0
19,3718.87870761566,1,32,0
70,4491.39546812512,1,19,0
40,1179.91435597651,1,41,0
67,9173.67693223059,0,3,1
42,6476.18899657391,0,34,1
25,6811.36252265424,0,40,0
33,5039.22069608234,1,47,1
31,4365.4102331493,0,19,0
22,2164.42514909431,1,8,0
43,6825.48481202684,1,41,1
34,3898.24779564515,0,41,0
39,6915.49293627031,1,9,1
70,1686.9527339004,1,10,0
29,3872.12996557355,1,12,0
22,8315.31627546065,0,40,1
40,3127.38828198053,1,46,0
63,2995.83106371574,0,1,0
40,5962.72112894803,1,12,0
43,7318.40960728005,1,26,1
61,3302.8337592259,0,45,1
48,4560.16308069229,0,6,0
61,7693.9166795928,1,31,1
50,7021.58261137083,0,11,0
56,4125.33981935121,0,5,1
62,3341.63839393295,0,26,1
53,6926.6249104403,1,49,1
45,8323.95011978224,0,38,0
56,5845.78333492391,1,12,1
42,5180.83748267964,1,37,0
37,5915.64326663502,0,7,0
33,7100.62415944412,0,44,0
66,7135.5023062788,1,49,1
30,7132.96286622062,1,45,0
29,9245.32865919173,1,44,0
41,7951.14368200302,1,14,1
65,6743.43108874746,0,44,0
69,5752.05567199737,1,32,1
38,8210.00386262313,0,17,1
30,6991.50331364945,1,20,1
57,3076.00766397081,1,34,0
59,3598.39269262739,0,9,0
44,4025.34831408411,0,48,0
42,1133.8818971999,1,19,0
52,8797.66546841711,1,2,1
55,8428.62803931348,1,45,0
31,8091.81061247364,0,38,1
46,5752.66582844779,1,9,0
56,6463.99435214698,1,38,0
35,2883.05191951804,0,34,0
68,2476.28352930769,0,26,0
26,2618.3605263941,0,22,0
34,8282.92598435655,1,9,0
22,5280.47209070064,1,32,1
25,5003.02392290905,0,32,0
41,1269.30300937966,0,42,0
62,7780.15588317066,1,15,0
34,9080.01384139061,1,38,1
20,3685.53210422397,1,8,0
32,4678.10041666962,0,8,0
63,1443.05014540441,1,45,1
31,5804.70890179276,0,22,0
67,1914.1637890134,0,8,1
50,6996.28342920914,0,16,1
58,2824.47699247859,0,3,0
37,1438.15504480153,1,36,0
59,3248.76939831302,1,9,0
27,9538.09287538752,0,45,0
45,2950.90840663761,0,34,0
28,9618.71280497871,0,11,0
58,1197.24350702018,0,28,0
29,1519.17652832344,0,43,0
45,9912.62756520882,0,22,0
37,1923.57237054966,1,43,1
20,2532.19573316164,1,1,0
48,6592.9848451633,0,47,0
52,9357.05804335885,0,20,0
47,7915.64304893836,1,38,0
52,2811.46107241511,1,48,0
40,1037.51108073629,1,16,0
27,5944.55593964085,0,41,0
52,9951.79817057215,1,0,0
19,6566.18745019659,1,21,1
61,2536.65334871039,0,50,0
38,2728.69576327503,1,35,0
34,4616.93589854985,1,15,0
40,3438.50581510924,1,19,0
57,5353.95042295568,1,26,0
61,4836.39527321793,0,25,1
21,4106.20903060772,0,12,1
70,9956.47063315846,1,37,0
31,3377.13712221012,1,42,0
30,1379.52156178653,0,36,0
22,5701.75656257197,0,50,1
38,6957.98281091265,0,20,0
31,9302.81479796395,1,4,0
35,8934.37270401046,1,22,1
52,9184.61129255593,1,35,0
61,5243.33204957657,1,30,1
61,1786.27377282828,0,29,0
40,8875.868847128,1,28,0
60,3810.88379933499,0,16,0
64,2886.84861152433,1,34,1
40,9634.64990840293,1,2,0
49,2241.18644022383,0,33,0
47,9456.73011429608,1,39,0
68,3381.53797970153,0,25,0
42,2383.95291590132,0,20,1
68,3722.8429664392,1,5,0
19,9719.20632757246,0,30,0
22,2022.75687875226,0,26,0
24,2465.9851626493,0,28,1
43,8689.93134354241,1,35,1
30,3384.53524559736,0,36,0
46,9802.68763983622,0,25,0
30,6217.67162112519,1,9,0
68,3906.21521580033,1,34,0
27,4817.27729621343,0,33,0
66,8639.94959602132,0,23,0
31,1273.67189200595,0,27,1
60,1694.43013961427,0,39,0
39,1986.17168189958,1,5,0
54,5271.70889265835,0,34,0
25,8143.36575428024,1,8,1
55,6066.20497931726,1,12,0
41,1050.30582332984,0,27,0
27,1591.86495840549,1,50,0
63,7052.27120639756,0,22,1
27,1862.25931462832,1,17,1
18,1698.26801819727,0,20,1
20,8132.3411941994,0,25,0
53,4936.04575446807,0,46,0
32,2229.6624800656,0,22,1
46,5364.08625612967,1,49,1
47,8346.71138110571,1,6,0
25,9056.56506493688,0,47,0
47,2589.00760021061,0,35,0
59,3866.19362304918,0,16,0
44,7673.45654405653,0,7,1
25,3639.63223458268,0,9,0
66,4255.98737271503,1,29,0
66,8201.0295977816,0,25,0
28,7481.64978041314,0,32,0
55,4109.45380781777,0,4,0
46,3749.24660264514,1,7,0
70,7194.17712464929,0,26,0
46,1715.10673989542,0,32,0
41,8636.17904298007,0,31,1
18,3711.02085779421,1,48,1
55,3060.47658412717,0,42,1
22,6456.54988731258,0,19,0
51,7956.34103822522,1,17,0
46,9114.87769917585,0,25,0
59,4203.82663421333,1,50,1
55,8598.45760581084,1,10,0
56,7144.24854354002,1,28,0
54,6941.6560055688,1,5,1
29,4019.16649285704,1,12,0
18,3262.95941555873,0,46,0
46,9545.4688873142,0,8,0
39,3615.34076044336,1,0,0
59,8584.61642451584,1,44,0
53,7606.22406867333,0,47,0
26,4806.76656565629,1,34,1
63,6227.67677414231,1,33,0
39,1037.98241610639,0,12,0
38,2783.68915128522,0,4,0
43,9113.61135286279,1,50,0
63,6787.10291231982,1,40,0
21,4851.02995252237,1,3,0
42,5801.71035137028,0,41,0
61,1818.63558432087,0,2,0
27,9281.07159212232,0,22,0
27,5924.25909615122,0,30,0
50,3495.56362605654,1,28,0
52,5576.96218858473,0,38,1
45,2604.09887740389,0,49,1
57,3906.48466674611,0,2,1
40,3084.77921877056,0,15,0
52,8634.69513389282,1,6,0
32,6807.91826033965,1,4,0
40,2803.85074438527,1,13,0
44,6579.06170981005,1,33,0
63,6151.49527811445,1,4,0
66,3630.85589581169,1,3,0
27,1942.42231105454,0,20,1
21,2770.89000819251,0,41,0
49,6818.34466056898,0,34,0
54,2407.08199818619,1,12,0
62,6620.55135518312,0,46,1
52,4703.02080176771,0,18,0
46,1623.55746654794,0,44,0
65,5247.37900006585,1,40,1
61,4206.70648640953,1,12,1
34,8775.89155756868,0,41,1
49,7797.09517094307,0,28,0
62,9562.07520607859,1,32,0
43,8964.88751913421,0,24,0
63,4411.05274902657,0,42,0
61,7370.9595950786,0,10,1
35,7552.86713619716,1,23,0
31,4267.88098947145,0,6,0
57,5579.06768913381,0,45,1
48,9874.94513741694,0,1,1
68,1336.12390817143,1,36,0
36,3878.63902887329,0,2,0
39,6187.17986671254,0,49,1
64,2112.49315063469,0,37,0
41,4873.09392122552,0,7,0
70,3267.16598682106,0,5,0
68,8857.75797464885,1,46,0
51,9198.36460845545,1,14,0
30,5932.75781162083,1,25,1
68,4094.92386667989,0,10,0
20,7244.39292843454,0,36,0
35,7303.6496960558,1,12,0
26,8514.51621507294,1,18,0
38,9546.93283489905,0,21,0
27,9685.26217830367,1,43,0
39,4303.49551164545,1,16,1
65,3054.74366620183,1,18,0
33,3311.29333330318,0,7,1
18,6379.30644396693,1,42,0
50,3808.8853796944,0,19,0
53,2725.48822686076,0,35,0
53,9977.15733572841,1,13,1
70,1019.92870611139,1,13,0
49,2969.15109083056,0,27,1
63,1615.60968309641,1,20,1
47,6628.41092748567,0,48,0
55,7810.08705380373,1,11,1
42,8297.66550241038,1,30,0
58,9166.01451276802,1,15,1
61,2156.43978537992,1,3,0
67,3117.1926103998,1,0,0
28,6978.29661518335,0,44,0
53,6620.72135903873,0,3,0
59,8470.3717213124,0,50,0
56,3864.56536501646,0,3,0
32,5432.37918056548,1,1,0
41,6277.42492849939,0,43,0
49,2913.699376164,0,47,1
28,3745.56760932319,0,22,0
45,4807.78408888727,1,10,0
53,7251.25991576351,1,8,0
44,6794.02807424776,1,40,0
50,7712.8667649813,1,22,0
44,3761.96928601712,0,28,0
31,9701.16908173077,1,34,1
68,7803.38228982873,0,48,1
25,8813.26667545363,1,10,0
56,4611.77547718398,0,34,0
57,2174.5332130231,1,47,0
44,3302.64468234964,1,39,0
65,2245.55677501485,1,6,0
68,9399.64833529666,0,22,1
28,3865.17361039296,0,34,0
62,1662.31433488429,1,1,0
62,5159.24641047604,0,40,0
31,6635.17843210138,0,41,1
42,5662.15363331139,0,5,1
19,4565.1309362147,0,24,0
65,2876.96704966947,1,15,1
20,5115.90599478222,1,45,0
41,1525.16129310243,1,3,1
65,5135.40020817891,1,20,1
21,9759.16787446477,1,6,1
54,2863.40822116472,0,36,0
32,8671.13647214137,1,12,0
48,3363.51876961999,0,48,0
48,1344.96645769104,1,27,0
